区县,名称,电话,联系人,邮编,地址,创建时间,房屋面积,服务项目
崇明县,崇明县横沙乡永胜村老年活动室,13651776304,黄梅春,201914,永江路382号,2002-12,320,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,崇明县中兴镇中兴村老年活动室,69446900,宋志超,202163,中兴路27组1号,2006-11,245,阅览，涉老法律咨询与宣传，谈心服务
崇明县,建设镇运南村老年活动室,59331701,万学顶,202155,蟠龙公路197号,2003-11,800,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,港沿镇惠中村老年活动室,59464410,龚品昌,202158,惠中541号,2008-09,192,阅览，远程收视点，棋牌
崇明县,建设镇富安村老年活动室,59330734,张永生,202155,富安村5组521号,2003-11,840,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
崇明县,堡镇交通友谊居委老年活动室,59426489,陈纪平,202157,友谊新村1号,2010-11,270,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
崇明县,堡镇人民村老年活动室,59421356,张连芳,202157,人民村1331号,2007-11,500,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务
崇明县,堡镇财贸村老年活动室,59421353,施徐周,202157,财贸村888号,2009-11,100,阅览，涉老法律咨询与宣传，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,堡镇永和村老年活动室,59421973,朱生康,202157,永和村714号,2008-11,350,阅览，社区为老服务便民活动，谈心服务，棋牌室、体育健身室
崇明县,堡镇光明街居委老年活动室,59426480,黄德熙,202157,光明街15号,2008-11,100,阅览，医疗咨询与健康教育，远程收视点
崇明县,堡镇彷徨村老年活动室,59451049,朱德明,202159,彷徨村737号,2007-11,340,阅览，涉老法律咨询与宣传，老人康乐、兴趣小组活动
崇明县,堡镇为民居委老年活动室,39660091,范为民,202157,堡镇北路258号,2009-11,200,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
崇明县,新河镇新景居委老年活动会,59687770,郁静香,202156,新中路786弄5号,2009-11,545,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,堡镇桃源村老年活动室,18917019559,施诚,202157,桃源村堡闸555号,2010-11,250,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
崇明县,堡镇小漾村老年活动室,59451047,陆兴培,202159,小漾村2队,2006-11,320,阅览，涉老法律咨询与宣传，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
崇明县,堡镇堡北村老年活动室,59467955,吴元德,202157,堡北村10队,2006-11,200,阅览，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，远程收视点
崇明县,堡镇瀛南村老年活动室,13402197562,范宜兴,202159,瀛南村1271号,2005-03,120,阅览，老人康乐、兴趣小组活动，远程收视点
崇明县,堡镇电业居委老年活动室,59426479,刘伟德,202157,电业新村366号,2010-11,310,阅览，医疗咨询与健康教育，谈心服务
崇明县,新河镇新南居委老年活动室,18916186118,高志平,202156,新中路542好,2002-11,190,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，远程收视点
崇明县,堡镇四滧村老年活动室,59459021,施祖明,202159,四滧村1568号,1997-11,530,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
崇明县,堡镇新港居委老年活动室,59426477,沈瑜琪,202157,堡镇南路195号,2007-03,100,老人康乐、兴趣小组活动
崇明县,堡镇南海村老年活动室,18918716609,施焕桃,202159,南海村14队1434号,2006-11,300,阅览，谈心服务，远程收视点
崇明县,堡镇社区老年活动室,59421247,宋小培,202157,大通路555号,2008-11,346.1,阅览，谈心服务
崇明县,庙镇老年活动室,59361705,祝伟,202153,宏海公路,2002-11,250,阅览，涉老法律咨询与宣传，社区为老服务便民活动，老人康乐、兴趣小组活动
崇明县,新河镇石路村老年活动室,59681709,顾佩娟,202156,石路村,2008-11,180,阅览，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,中兴镇永南村老年活动室,39632608,施元功,202163,永南村,2004-11,200,阅览，老人康乐、兴趣小组活动，远程收视点
崇明县,庙镇南星村老年活动室,59369237,陆鹏云,202153,南星村,2005-11,300,阅览，涉老法律咨询与宣传，医疗咨询与健康教育
崇明县,庙镇万安村老年活动室,69369543,徐勤峰,202165,万安村744号,2009-11,110,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动，远程收视点
崇明县,新河镇井亭村老年活动室,59683981,徐雨甘,202156,井亭村,2007-11,390,阅览，涉老法律咨询与宣传，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,崇明县三星镇育新村老年活动室,021-59352871,陈锡联,202152,育新村1088号,2007-10,380,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，远程收视点
崇明县,崇明县三星镇西新村老年活动室,021-39602013,陈永新,202152,西新村730号,2008-11,244,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动
崇明县,崇明县陈家镇立新村老年活动室,59471749,顾卫兵,202162,立新村,2008-07,300,阅览，涉老法律咨询与宣传，老人康乐、兴趣小组活动
崇明县,堡镇米行村老年活动室,59451016,倪家骏,202159,米行村1688号,2007-11,820,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
崇明县,堡镇向阳二村老年活动室,59426484,韩祥义,202157,工农路263号,2007-11,140,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
崇明县,堡镇玉屏新村老年活动室,59426481,沈伟昌,202157,玉屏新村42号北侧,2009-11,180,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，老人康乐、兴趣小组活动，远程收视点
崇明县,堡镇虹宝苑老年活动室,39634688,郭菊香,202157,虹宝苑15号101室,2010-11,200,
崇明县,堡镇五滧村老年活动室,59450089,秦士元,202157,五滧村178号,1998-07,1300,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,新河镇民生村老年活动室,59371359,秦勇敏,202156,民生村801号,2007-11,300,阅览，医疗咨询与健康教育，谈心服务
崇明县,港沿镇港沿村老年活动室,59460300,龚胜利,202158,港沿村,2007-10,475,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动，远程收视点，棋牌
崇明县,港沿镇同效村老年活动室,15026771252,郁洪菊,202180,同效村133号,2005-10,289,阅览，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,港沿镇漾滨村老年活动室,59452015,龚惠达,202158,漾滨村8号,2008-10,105,阅览，老人康乐、兴趣小组活动
崇明县,新河镇新源居委老年活动室,59687456,倪秀达,202156,唐家湾路369弄45号,2010-11,170,阅览，涉老法律咨询与宣传，社区为老服务便民活动，谈心服务
崇明县,新河镇新晨居委老年活动室,59375002,陆建兰,202156,新晨路139号,2003-11,350,阅览，谈心服务，老人康乐、兴趣小组活动
崇明县,新河镇新民村老年活动室,59373024,梅洪忠,202156,新民村,2007-11,245,阅览，医疗咨询与健康教育
崇明县,崇明县横沙乡新北村老年活动室,56890484,张新民,201914,新北村惠二路80号,2008-11,180,阅览
崇明县,崇明县横沙乡公平村老年活动室,56890175,刘志聪,201914,公平村十一组117号,2005-11,231,阅览，医疗咨询与健康教育
崇明县,崇明县横沙乡丰乐村老年活动室,56899532,宋培萍,201914,育贤南路1068号,2005-11,1350,阅览，涉老法律咨询与宣传，谈心服务，远程收视点
崇明县,堡镇工农新村老年活动室,59426486,黄炳才,202157,堡镇中路128弄3号1幢,2003-11,300,阅览，医疗咨询与健康教育，社区为老服务便民活动，远程收视点
崇明县,建设镇三星村老年活动室,59330337,陆炳龙,202155,三星村11组1116号,2006-11,400,阅览，社区为老服务便民活动，远程收视点
崇明县,建设镇虹桥村老年活动室,59339882,孙惠德,202155,虹桥村斜桥8组839号,2007-11,480,阅览，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动
崇明县,崇明县横沙乡新永村老年活动室,56890220,黄超,201914,新永路738号,2005-11,180,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
崇明县,建设镇白钥村老年活动室,59330620,陆思敬,202155,镇中路1001号,2007-11,480,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
崇明县,竖新镇新乐居委老年活动室,59481965,龚德昌,202179,新乐居委会,2009-11,160,阅览，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动
崇明县,城桥镇马桥村老年活动室,69622620,施锦平,202150,崇明县城桥镇马桥村,2008-01,230,1234567
崇明县,城桥镇长兴村老年活动室,59691483,杨娟,202150,崇明县城桥镇长兴村,2007-01,400.5,1234567
崇明县,城桥镇元六村老年活动室1,69622524,季中圆,202150,崇明县城桥镇元六村,2006-01,200,1234567
崇明县,堡镇营房村老年活动室,39660115,曹利明,202157,崇明县堡镇营房村,2009-01,205,1234567
崇明县,新河镇新光村老年活动室,59682974,秦卫明,202156,崇明县新河镇新光村,2009-01,216,1234567
崇明县,新河镇卫东村老年活动室,59682974,秦卫明,205156,崇明县新河镇卫东村,2006-01,308,1234567
崇明县,新河镇社区老年活动室,59682974,秦卫明,202156,崇明县新河镇,2003-01,318,123456
崇明县,向化镇卫星村老年活动室,59408302,暂无,202161,向化镇卫星村,2009-01,236,1234567
崇明县,向化镇社区老年活动室,59441067,马杏丽,202161,向化镇社区活动中心,2004,600,1234567
崇明县,港沿镇建华村老年活动室,59416224,暂无,202158,建惠公路668号,2007-01,234,1234567
崇明县,陈家镇裕鸿佳苑居委老年活动室,59404605,龚锦达,202162,崇明县陈家镇裕鸿佳苑,2010-01,213,1234567
崇明县,陈家镇社区老年活动室,59404605,龚锦达,202162,北陈公路1454号,2004-01,600,1234567
崇明县,堡镇化工路居委老年活动室,59426497,郁祖林,202157,化工路15号,2010-11,50,阅览，医疗咨询与健康教育，远程收视点
崇明县,堡镇正大街居委老年活动室,59426482,许梅,202157,新建街8号,2010-11,110,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
崇明县,堡镇解放居委老年活动室,39660537,龚琦,202157,堡镇北路453号,2006-10,280,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,堡镇向阳一村老年活动室,59426483,周惠锋,202157,向阳新村9号201室,2008-11,202,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动
崇明县,崇明县东平镇桂林新村居委会老年活动室,13611792722,蔡志超,202178,桂林新村56号,2002-11,280,阅览，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
崇明县,崇明县长兴镇前卫居委老年活动室,13801811939,许婷,201913,潘园公路1323号,2004-11,200,阅览，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,崇明县东平镇前进居委老年活动室,59631152,杨佩君,202179,北沿公路1328弄38号,2010-11,520,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,新河镇群英村老年活动室,18916001889,顾汉荣,202156,群英村687号,2009-09,546,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
崇明县,长征居委老年活动室,13817102612,朱治良,202174,长征农场场部,2010-11,800,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
